ptid;enid;name;fullname
NVDB_EIERELEKTRISKANLEGG;;uavklart;
NVDB_FJERNAVLESING;;ja;
NVDB_FJERNAVLESING;;nei;
NVDB_INNGÅRINØDSYSTEMET;;ja;
NVDB_INNGÅRINØDSYSTEMET;;nei;
NVDB_JORDELEKTRODE;;spyd;
NVDB_JORDELEKTRODE;;sammenkopletMedAnnetNett;
NVDB_JORDELEKTRODE;;cuWiret;
NVDB_JORDELEKTRODE;;antallKontrollMålepunkt;
NVDB_JORDELEKTRODE;;annet;
NVDB_JORDFEILBRYTER;;fellesForAlleKurser;
NVDB_JORDFEILBRYTER;;enForHverKurs;
NVDB_JORDFEILBRYTER;;hverMast;
NVDB_JORDFEILBRYTER;;kombinasjon;
NVDB_JORDFEILVARSLING;;ja;
NVDB_JORDFEILVARSLING;;nei;
NVDB_MÅLINGTYPE;;direktemåling;
NVDB_MÅLINGTYPE;;trafomåling;
NVDB_MÅLINGTYPE;;summasjonsmåling;
NVDB_NETTSYSTEM;;iT;
NVDB_NETTSYSTEM;;tT;
NVDB_NETTSYSTEM;;tNC;
NVDB_NETTSYSTEM;;tNS;
NVDB_NETTSYSTEM;;tNCS;
NVDB_SPENNING;;12;
NVDB_SPENNING;;24;
NVDB_SPENNING;;230;
NVDB_SPENNING;;400;
NVDB_SPENNING;;230400;
NVDB_SPENNING;;690;
NVDB_VEDLIKEHOLDSANSVARLIGELEKTRISKANLEGG;;statensVegvesen;
NVDB_VEDLIKEHOLDSANSVARLIGELEKTRISKANLEGG;;kommune;
NVDB_VEDLIKEHOLDSANSVARLIGELEKTRISKANLEGG;;privat;
NVDB_VEDLIKEHOLDSANSVARLIGELEKTRISKANLEGG;;uavklart;
NVDB_ANTALLARMATURERIBELYSNINGSPKT;;1;
NVDB_ANTALLARMATURERIBELYSNINGSPKT;;2;
NVDB_ANTALLARMATURERIBELYSNINGSPKT;;3;
NVDB_ANTALLARMATURERIBELYSNINGSPKT;;4;
NVDB_ANTALLARMATURERIBELYSNINGSPKT;;5;
NVDB_ANTALLARMATURERIBELYSNINGSPKT;;6;
NVDB_ANTALLARMATURERIBELYSNINGSPKT;;7;
NVDB_ANTALLARMATURERIBELYSNINGSPKT;;8;
NVDB_ANTALLLYSKILDERPERARMATUR;;1;
NVDB_ANTALLLYSKILDERPERARMATUR;;2;
NVDB_ANTALLLYSKILDERPERARMATUR;;3;
NVDB_ANTALLLYSKILDERPERARMATUR;;4;
NVDB_ANTALLLYSKILDERPERARMATUR;;5;
NVDB_ANTALLLYSKILDERPERARMATUR;;6;
NVDB_AVSKJERMINGMATERIALE;;plant;
NVDB_AVSKJERMINGMATERIALE;;buet;
NVDB_AVSKJERMINGTYPE;;skjermPlan;
NVDB_AVSKJERMINGTYPE;;skjermBuet;
NVDB_AVSKJERMINGTYPE;;skjermHalvbuet;
NVDB_AVSKJERMINGTYPE;;skjermDyptrukket;
NVDB_AVSKJERMINGTYPE;;åpen;
NVDB_DIMMINGLYSARMATUR;;ja;
NVDB_DIMMINGLYSARMATUR;;nei;
NVDB_EIERLYSARMATUR;;stat;
NVDB_EIERLYSARMATUR;;fylkeskommune;
NVDB_EIERLYSARMATUR;;kommune;
NVDB_EIERLYSARMATUR;;privat;
NVDB_EIERLYSARMATUR;;uavklart;
NVDB_INNGÅRINØDSYSTEMETLYSARMATUR;;ja;
