ft_attr;ftid;ptid;name
fme_feature_type;3;1599;overflatebehandling
fme_feature_type;3;4712;senterlinje
fme_feature_type;57;1121;type
fme_feature_type;57;9436;høydeMiddel
fme_feature_type;57;1870;høydeMaksimal
fme_feature_type;57;4669;breddeGjennomsnitt
fme_feature_type;57;10360;byggeår
fme_feature_type;57;4760;senterlinje
fme_feature_type;849;9647;typeNaturfare
fme_feature_type;849;9648;overvåkningstype
fme_feature_type;849;9650;varslingPåVeg
fme_feature_type;849;9649;adkomst
fme_feature_type;849;9651;område
fme_feature_type;625;9685;lengde
fme_feature_type;625;9686;bredde
fme_feature_type;625;5660;magasinvolum
fme_feature_type;625;9688;adkomst
fme_feature_type;625;9689;byggeår
fme_feature_type;625;8902;område
fme_feature_type;66;5282;navn
fme_feature_type;66;9508;type
fme_feature_type;66;1316;lengde
fme_feature_type;66;10361;byggeår
fme_feature_type;66;4768;senterlinje
fme_feature_type;846;9614;kjegleform
fme_feature_type;846;9621;materialtypeStøtside
fme_feature_type;846;9615;antall
fme_feature_type;846;9616;antallRader
fme_feature_type;846;9617;lengdeBunnKjegle
fme_feature_type;846;9618;høydeStøtsideKjegle
fme_feature_type;846;9619;helningStøtsideKjegle
fme_feature_type;846;9620;adkomst
fme_feature_type;846;9622;byggeår
fme_feature_type;846;9624;område
fme_feature_type;850;9653;type
fme_feature_type;850;9654;totaltAntall
fme_feature_type;850;9655;antallRader
fme_feature_type;850;9657;høydeSikringselement
fme_feature_type;850;9656;sikraAreal
fme_feature_type;850;9658;adkomst
fme_feature_type;850;9659;byggeår
fme_feature_type;850;9662;område
fme_feature_type;851;9664;type
fme_feature_type;851;9665;antallEnheter
fme_feature_type;851;9666;adkomst
fme_feature_type;851;9667;byggeår
fme_feature_type;851;9670;område
fme_feature_type;40;1115;utforming
fme_feature_type;40;9878;lengdeArm
fme_feature_type;40;9879;breddeArm
fme_feature_type;40;9881;plassering
fme_feature_type;40;9880;belyst
fme_feature_type;40;10362;byggeår
fme_feature_type;40;4747;posisjon
fme_feature_type;40;4613;dekketype
fme_feature_type;848;9627;bruksområde
fme_feature_type;848;9628;lengde
